p;k;vertices;edges;avg_insert;avg_extract;avg_decrease;avg_insert_r;avg_extract_r;avg_decrease_r;avg_time(microseconds)
0.2;16;1024;209602.00;1024.00;1024.00;3981.33;0.058919;0.809418;0.026499;2937.50;
0.2;17;1024;209602.00;1024.00;1024.00;3983.03;0.056619;0.803581;0.025773;2950.60;
0.2;18;1024;209602.00;1024.00;1024.00;3988.87;0.057340;0.794054;0.024410;2949.70;
0.2;19;1024;209602.00;1024.00;1024.00;3991.50;0.056033;0.793842;0.022892;2955.73;
0.2;20;1024;209602.00;1024.00;1024.00;3973.13;0.054514;0.790262;0.022108;2958.70;
0.2;21;1024;209602.00;1024.00;1024.00;3976.43;0.053277;0.787066;0.020540;2970.07;
0.2;22;1024;209602.00;1024.00;1024.00;3992.63;0.052062;0.784955;0.020321;2973.10;
0.2;23;1024;209602.00;1024.00;1024.00;4001.97;0.050477;0.788699;0.019339;2980.53;
0.2;24;1024;209602.00;1024.00;1024.00;3990.67;0.050054;0.789079;0.018570;2983.03;
0.2;25;1024;209602.00;1024.00;1024.00;3976.53;0.050130;0.792931;0.018443;2988.90;
0.2;26;1024;209602.00;1024.00;1024.00;4000.70;0.049973;0.796349;0.017583;2990.83;
0.2;27;1024;209602.00;1024.00;1024.00;3964.87;0.050000;0.806114;0.017237;3000.10;
0.2;28;1024;209602.00;1024.00;1024.00;3985.03;0.049897;0.815332;0.017206;3008.97;
0.2;29;1024;209602.00;1024.00;1024.00;3977.63;0.048324;0.828461;0.016900;3005.03;
0.2;30;1024;209602.00;1024.00;1024.00;3998.63;0.048275;0.843864;0.016640;3028.37;
0.2;31;1024;209602.00;1024.00;1024.00;3993.40;0.048155;0.854161;0.017843;3026.77;
0.2;32;1024;209602.00;1024.00;1024.00;3985.27;0.046761;0.875000;0.019347;3043.73;
0.2;33;1024;209602.00;1024.00;1024.00;3979.17;0.045638;0.873144;0.019035;3044.07;
0.2;34;1024;209602.00;1024.00;1024.00;3970.43;0.047347;0.874170;0.018779;3055.80;
0.2;35;1024;209602.00;1024.00;1024.00;3993.73;0.044727;0.872868;0.018329;3066.80;
0.2;36;1024;209602.00;1024.00;1024.00;3992.37;0.044515;0.871452;0.018073;3077.60;
0.2;37;1024;209602.00;1024.00;1024.00;3975.07;0.042773;0.868603;0.017459;3082.60;
0.2;38;1024;209602.00;1024.00;1024.00;3976.90;0.042464;0.866992;0.017309;3087.37;
0.2;39;1024;209602.00;1024.00;1024.00;3978.53;0.041585;0.866699;0.016935;3097.60;
0.2;40;1024;209602.00;1024.00;1024.00;3995.67;0.040495;0.866227;0.016701;3115.07;
0.2;41;1024;209602.00;1024.00;1024.00;3981.60;0.039844;0.864095;0.015805;3107.60;
0.2;42;1024;209602.00;1024.00;1024.00;3968.00;0.040495;0.863558;0.015881;3116.20;
0.2;43;1024;209602.00;1024.00;1024.00;3989.17;0.040023;0.860075;0.015502;3123.97;
0.2;44;1024;209602.00;1024.00;1024.00;3987.73;0.038802;0.862793;0.015523;3141.33;
0.2;45;1024;209602.00;1024.00;1024.00;3986.70;0.037891;0.860010;0.015138;3155.80;
0.2;46;1024;209602.00;1024.00;1024.00;3992.87;0.037907;0.861898;0.015455;3167.97;
0.2;47;1024;209602.00;1024.00;1024.00;3975.97;0.037826;0.856982;0.014734;3150.03;
0.2;48;1024;209602.00;1024.00;1024.00;4007.77;0.037305;0.857813;0.014992;3167.57;
0.2;49;1024;209602.00;1024.00;1024.00;3969.73;0.036263;0.858301;0.014503;3168.63;
0.2;50;1024;209602.00;1024.00;1024.00;3986.63;0.034554;0.857975;0.014246;3175.90;
0.2;51;1024;209602.00;1024.00;1024.00;3980.53;0.034717;0.856738;0.013899;3188.10;
0.2;52;1024;209602.00;1024.00;1024.00;3986.57;0.033919;0.854102;0.013929;3193.93;
0.2;53;1024;209602.00;1024.00;1024.00;3979.27;0.033415;0.855387;0.013202;3198.93;
0.2;54;1024;209602.00;1024.00;1024.00;3992.73;0.033757;0.850293;0.013784;3205.30;
0.2;55;1024;209602.00;1024.00;1024.00;3985.93;0.033903;0.853223;0.014127;3213.00;
0.2;56;1024;209602.00;1024.00;1024.00;3971.30;0.032454;0.851058;0.013491;3216.57;
0.2;57;1024;209602.00;1024.00;1024.00;3992.03;0.032194;0.851237;0.013366;3233.67;
0.2;58;1024;209602.00;1024.00;1024.00;3976.07;0.033577;0.849984;0.012819;3236.70;
0.2;59;1024;209602.00;1024.00;1024.00;3986.40;0.031738;0.849919;0.012834;3246.93;
0.2;60;1024;209602.00;1024.00;1024.00;3978.17;0.032406;0.843734;0.012395;3247.40;
0.2;61;1024;209602.00;1024.00;1024.00;3991.90;0.030062;0.847786;0.012845;3256.80;
0.2;62;1024;209602.00;1024.00;1024.00;3973.60;0.030094;0.845573;0.012336;3258.07;
0.2;63;1024;209602.00;1024.00;1024.00;3960.10;0.031331;0.843180;0.012373;3264.97;
0.2;64;1024;209602.00;1024.00;1024.00;3994.83;0.030566;0.844531;0.012455;3275.93;
0.2;2;2048;838614.00;2048.00;2048.00;9423.43;0.109644;0.819802;0.080892;9165.23;
0.2;3;2048;838614.00;2048.00;2048.00;9403.70;0.098301;0.834387;0.069443;9801.03;
0.2;4;2048;838614.00;2048.00;2048.00;9398.80;0.089839;0.806833;0.058771;10258.37;
0.2;5;2048;838614.00;2048.00;2048.00;9419.17;0.083755;0.813367;0.054934;9929.47;
0.2;6;2048;838614.00;2048.00;2048.00;9412.53;0.079376;0.787457;0.047230;9656.47;
0.2;7;2048;838614.00;2048.00;2048.00;9434.97;0.075958;0.820497;0.049454;8852.77;
0.2;8;2048;838614.00;2048.00;2048.00;9430.77;0.069938;0.797535;0.043532;10288.57;
0.2;9;2048;838614.00;2048.00;2048.00;9401.73;0.068541;0.777243;0.039088;9669.00;
0.2;10;2048;838614.00;2048.00;2048.00;9412.87;0.065488;0.764601;0.035902;9664.13;
0.2;11;2048;838614.00;2048.00;2048.00;9387.33;0.063867;0.761934;0.033699;9675.83;
0.2;12;2048;838614.00;2048.00;2048.00;9426.60;0.064517;0.784165;0.033012;9713.97;
0.2;13;2048;838614.00;2048.00;2048.00;9409.13;0.062703;0.809098;0.036686;9685.83;
0.2;14;2048;838614.00;2048.00;2048.00;9416.53;0.057967;0.804120;0.034579;8855.70;
0.2;15;2048;838614.00;2048.00;2048.00;9413.20;0.056586;0.800662;0.033086;8883.60;
0.2;16;2048;838614.00;2048.00;2048.00;9415.30;0.055149;0.795098;0.031437;8899.90;
0.2;17;2048;838614.00;2048.00;2048.00;9428.00;0.052260;0.789472;0.030243;8929.80;
0.2;18;2048;838614.00;2048.00;2048.00;9408.23;0.051739;0.782281;0.028684;8942.83;
0.2;19;2048;838614.00;2048.00;2048.00;9414.53;0.050220;0.776514;0.027906;8970.33;
0.2;20;2048;838614.00;2048.00;2048.00;9386.60;0.047835;0.772293;0.026909;8985.50;
0.2;21;2048;838614.00;2048.00;2048.00;9384.97;0.048218;0.768310;0.025850;8979.07;
0.2;22;2048;838614.00;2048.00;2048.00;9394.53;0.046289;0.761133;0.024717;9041.50;
0.2;23;2048;838614.00;2048.00;2048.00;9403.53;0.045679;0.758336;0.023840;9026.23;
0.2;24;2048;838614.00;2048.00;2048.00;9406.00;0.043612;0.752680;0.023168;9886.77;
0.2;25;2048;838614.00;2048.00;2048.00;9431.13;0.043894;0.747933;0.022416;9903.57;
0.2;26;2048;838614.00;2048.00;2048.00;9429.33;0.044032;0.743858;0.021605;9441.13;
0.2;27;2048;838614.00;2048.00;2048.00;9435.87;0.042825;0.739404;0.020900;9975.20;
0.2;28;2048;838614.00;2048.00;2048.00;9405.43;0.041490;0.735338;0.020656;9992.23;
0.2;29;2048;838614.00;2048.00;2048.00;9400.90;0.042103;0.734912;0.019918;9935.57;
0.2;30;2048;838614.00;2048.00;2048.00;9400.60;0.040997;0.729831;0.019725;10020.67;
0.2;31;2048;838614.00;2048.00;2048.00;9400.10;0.039985;0.728979;0.019008;9955.60;
0.2;32;2048;838614.00;2048.00;2048.00;9402.77;0.039214;0.726766;0.018524;9775.17;
0.2;33;2048;838614.00;2048.00;2048.00;9405.37;0.039095;0.725643;0.018083;9016.27;
0.2;34;2048;838614.00;2048.00;2048.00;9394.00;0.038363;0.726986;0.017758;10013.83;
0.2;35;2048;838614.00;2048.00;2048.00;9402.97;0.039016;0.726025;0.017647;9986.97;
0.2;36;2048;838614.00;2048.00;2048.00;9414.83;0.038365;0.726996;0.017271;9268.70;
0.2;37;2048;838614.00;2048.00;2048.00;9394.43;0.038561;0.730461;0.017329;9133.77;
0.2;38;2048;838614.00;2048.00;2048.00;9404.47;0.038235;0.733423;0.016872;10057.00;
0.2;39;2048;838614.00;2048.00;2048.00;9412.93;0.037454;0.740080;0.016773;10043.57;
0.2;40;2048;838614.00;2048.00;2048.00;9426.77;0.037977;0.745188;0.016555;9994.63;
0.2;41;2048;838614.00;2048.00;2048.00;9406.63;0.037221;0.752911;0.016625;9080.17;
0.2;42;2048;838614.00;2048.00;2048.00;9421.37;0.037354;0.763650;0.016778;10124.87;
0.2;43;2048;838614.00;2048.00;2048.00;9417.73;0.036559;0.772694;0.016934;10080.90;
0.2;44;2048;838614.00;2048.00;2048.00;9426.13;0.037047;0.785878;0.017517;9925.20;
0.2;45;2048;838614.00;2048.00;2048.00;9407.17;0.036898;0.802214;0.018838;9138.40;
0.2;46;2048;838614.00;2048.00;2048.00;9422.63;0.035384;0.800350;0.018349;9156.53;
0.2;47;2048;838614.00;2048.00;2048.00;9434.07;0.035620;0.800871;0.018650;10222.40;
0.2;48;2048;838614.00;2048.00;2048.00;9411.07;0.035368;0.799772;0.018157;10221.83;
0.2;49;2048;838614.00;2048.00;2048.00;9410.10;0.034627;0.797673;0.018091;10136.00;
0.2;50;2048;838614.00;2048.00;2048.00;9420.50;0.034180;0.798796;0.018123;10288.07;
0.2;51;2048;838614.00;2048.00;2048.00;9405.23;0.032625;0.798071;0.017682;10227.97;
0.2;52;2048;838614.00;2048.00;2048.00;9401.50;0.032674;0.796891;0.017605;9490.90;
0.2;53;2048;838614.00;2048.00;2048.00;9393.67;0.033407;0.798063;0.017497;10243.77;
0.2;54;2048;838614.00;2048.00;2048.00;9392.40;0.033341;0.794547;0.017450;10304.07;
0.2;55;2048;838614.00;2048.00;2048.00;9419.03;0.031323;0.795508;0.017160;10286.90;
0.2;56;2048;838614.00;2048.00;2048.00;9419.10;0.031942;0.794702;0.017075;10294.50;
0.2;57;2048;838614.00;2048.00;2048.00;9385.07;0.031014;0.795622;0.016935;9333.93;
0.2;58;2048;838614.00;2048.00;2048.00;9424.53;0.030615;0.797127;0.016599;9331.40;
0.2;59;2048;838614.00;2048.00;2048.00;9397.73;0.030021;0.795337;0.016587;9345.10;
0.2;60;2048;838614.00;2048.00;2048.00;9422.67;0.030623;0.795182;0.016512;9354.47;
0.2;61;2048;838614.00;2048.00;2048.00;9450.43;0.030192;0.795540;0.016315;9382.10;
0.2;62;2048;838614.00;2048.00;2048.00;9417.80;0.029907;0.793506;0.015940;9395.67;
0.2;63;2048;838614.00;2048.00;2048.00;9409.03;0.029972;0.793490;0.016094;9412.70;
0.2;64;2048;838614.00;2048.00;2048.00;9402.97;0.028638;0.793400;0.015859;10473.07;
0.2;2;4096;3354962.00;4096.00;4096.00;21829.50;0.099632;0.795613;0.089654;32011.37;
0.2;3;4096;3354962.00;4096.00;4096.00;21844.87;0.089500;0.773524;0.075603;32243.87;
0.2;4;4096;3354962.00;4096.00;4096.00;21817.70;0.083791;0.778802;0.073612;31292.70;
0.2;5;4096;3354962.00;4096.00;4096.00;21826.83;0.077114;0.729278;0.062237;32050.43;
0.2;6;4096;3354962.00;4096.00;4096.00;21830.73;0.072531;0.732015;0.059693;34453.90;
0.2;7;4096;3354962.00;4096.00;4096.00;21795.63;0.069686;0.697117;0.052341;31409.90;
0.2;8;4096;3354962.00;4096.00;4096.00;21827.20;0.067842;0.731495;0.058094;34396.07;
0.2;9;4096;3354962.00;4096.00;4096.00;21779.40;0.063842;0.721360;0.053022;31442.37;
0.2;10;4096;3354962.00;4096.00;4096.00;21831.40;0.059842;0.711324;0.048659;34524.83;
0.2;11;4096;3354962.00;4096.00;4096.00;21842.03;0.057838;0.695182;0.045356;31266.77;
0.2;12;4096;3354962.00;4096.00;4096.00;21830.30;0.055937;0.676272;0.042356;31289.57;
0.2;13;4096;3354962.00;4096.00;4096.00;21822.97;0.054850;0.661287;0.040330;31199.50;
0.2;14;4096;3354962.00;4096.00;4096.00;21875.83;0.054407;0.652492;0.038435;31368.07;
0.2;15;4096;3354962.00;4096.00;4096.00;21844.07;0.052575;0.658727;0.038524;31212.53;
0.2;16;4096;3354962.00;4096.00;4096.00;21797.43;0.052998;0.695456;0.043383;33813.40;
0.2;17;4096;3354962.00;4096.00;4096.00;21820.27;0.050557;0.694845;0.042268;31323.63;
0.2;18;4096;3354962.00;4096.00;4096.00;21811.13;0.048861;0.692352;0.040797;31513.57;
0.2;19;4096;3354962.00;4096.00;4096.00;21780.40;0.047400;0.693080;0.039867;31350.17;
0.2;20;4096;3354962.00;4096.00;4096.00;21870.10;0.046073;0.690567;0.038859;32609.83;
0.2;21;4096;3354962.00;4096.00;4096.00;21826.43;0.044560;0.688076;0.037560;31766.17;
0.2;22;4096;3354962.00;4096.00;4096.00;21867.97;0.043469;0.689274;0.036850;31907.53;
0.2;23;4096;3354962.00;4096.00;4096.00;21802.97;0.041516;0.688279;0.035847;31831.30;
0.2;24;4096;3354962.00;4096.00;4096.00;21819.43;0.040777;0.685636;0.035111;31814.53;
0.2;25;4096;3354962.00;4096.00;4096.00;21808.60;0.039950;0.682924;0.034367;32270.37;
0.2;26;4096;3354962.00;4096.00;4096.00;21821.93;0.039231;0.682011;0.033544;35194.63;
0.2;27;4096;3354962.00;4096.00;4096.00;21762.50;0.039152;0.681316;0.032946;31665.87;
0.2;28;4096;3354962.00;4096.00;4096.00;21821.47;0.038310;0.676341;0.032126;31696.47;
0.2;29;4096;3354962.00;4096.00;4096.00;21817.00;0.037227;0.675001;0.031366;33033.10;
0.2;30;4096;3354962.00;4096.00;4096.00;21812.07;0.036491;0.672487;0.031294;32472.90;
0.2;31;4096;3354962.00;4096.00;4096.00;21818.13;0.036100;0.669996;0.030766;31768.37;
0.2;32;4096;3354962.00;4096.00;4096.00;21834.40;0.035224;0.667140;0.030089;33369.03;
0.2;33;4096;3354962.00;4096.00;4096.00;21857.80;0.034843;0.663151;0.029336;31870.53;
0.2;34;4096;3354962.00;4096.00;4096.00;21873.87;0.034568;0.662527;0.028866;31924.60;
0.2;35;4096;3354962.00;4096.00;4096.00;21804.97;0.033931;0.657520;0.028403;31920.50;
0.2;36;4096;3354962.00;4096.00;4096.00;21820.30;0.033558;0.654102;0.027971;32092.43;
0.2;37;4096;3354962.00;4096.00;4096.00;21815.13;0.033283;0.648425;0.027246;32000.67;
0.2;38;4096;3354962.00;4096.00;4096.00;21865.53;0.033183;0.648268;0.026926;33465.20;
0.2;39;4096;3354962.00;4096.00;4096.00;21760.70;0.032335;0.645032;0.026701;32070.73;
0.2;40;4096;3354962.00;4096.00;4096.00;21863.10;0.031769;0.640998;0.026218;32009.47;
0.2;41;4096;3354962.00;4096.00;4096.00;21851.37;0.031930;0.636610;0.025653;32691.63;
0.2;42;4096;3354962.00;4096.00;4096.00;21857.07;0.031349;0.632981;0.025405;32053.00;
0.2;43;4096;3354962.00;4096.00;4096.00;21807.93;0.031893;0.629841;0.025016;34759.60;
0.2;44;4096;3354962.00;4096.00;4096.00;21802.87;0.030912;0.627124;0.024479;32565.70;
0.2;45;4096;3354962.00;4096.00;4096.00;21826.03;0.030598;0.625823;0.024465;32663.73;
0.2;46;4096;3354962.00;4096.00;4096.00;21860.00;0.030713;0.622685;0.024096;33444.10;
0.2;47;4096;3354962.00;4096.00;4096.00;21806.30;0.030458;0.617525;0.023781;33501.33;
0.2;48;4096;3354962.00;4096.00;4096.00;21893.77;0.029708;0.615348;0.023888;32171.70;
0.2;49;4096;3354962.00;4096.00;4096.00;21808.07;0.030193;0.613576;0.023321;32406.03;
0.2;50;4096;3354962.00;4096.00;4096.00;21816.20;0.029921;0.613836;0.023219;32195.53;
0.2;51;4096;3354962.00;4096.00;4096.00;21828.10;0.029173;0.615393;0.022763;34793.87;
0.2;52;4096;3354962.00;4096.00;4096.00;21854.20;0.029199;0.616013;0.022549;35466.43;
0.2;53;4096;3354962.00;4096.00;4096.00;21802.20;0.029724;0.613668;0.022274;32707.97;
0.2;54;4096;3354962.00;4096.00;4096.00;21771.43;0.028704;0.613785;0.022234;35465.03;
0.2;55;4096;3354962.00;4096.00;4096.00;21799.37;0.029005;0.616758;0.022151;32799.00;
0.2;56;4096;3354962.00;4096.00;4096.00;21831.20;0.029072;0.620452;0.022017;32488.00;
0.2;57;4096;3354962.00;4096.00;4096.00;21857.93;0.029255;0.621893;0.021825;32707.97;
0.2;58;4096;3354962.00;4096.00;4096.00;21817.77;0.029093;0.624704;0.021894;32528.13;
0.2;59;4096;3354962.00;4096.00;4096.00;21848.87;0.029027;0.630161;0.022001;32600.60;
0.2;60;4096;3354962.00;4096.00;4096.00;21809.80;0.028402;0.635088;0.022123;32590.03;
0.2;61;4096;3354962.00;4096.00;4096.00;21845.67;0.028122;0.641683;0.022390;33043.57;
0.2;62;4096;3354962.00;4096.00;4096.00;21769.27;0.028425;0.649409;0.022724;33313.57;
0.2;63;4096;3354962.00;4096.00;4096.00;21799.40;0.028269;0.657827;0.023391;32382.03;
0.2;64;4096;3354962.00;4096.00;4096.00;21843.83;0.028198;0.668083;0.024449;32378.63;
0.2;2;8192;13416779.00;8192.00;8192.00;50143.03;0.091319;0.575575;0.116923;119769.43;
0.2;3;8192;13416779.00;8192.00;8192.00;50170.03;0.082142;0.589060;0.101562;118595.23;
0.2;4;8192;13416779.00;8192.00;8192.00;50226.13;0.075333;0.566633;0.091686;117141.10;
0.2;5;8192;13416779.00;8192.00;8192.00;50154.47;0.070382;0.591935;0.085545;116983.03;
0.2;6;8192;13416779.00;8192.00;8192.00;50129.83;0.067980;0.544449;0.084383;124853.37;
0.2;7;8192;13416779.00;8192.00;8192.00;50211.30;0.063210;0.587818;0.080101;117825.67;
0.2;8;8192;13416779.00;8192.00;8192.00;50187.67;0.060088;0.542924;0.071205;117690.97;
0.2;9;8192;13416779.00;8192.00;8192.00;50236.57;0.059166;0.504795;0.068280;123380.23;
0.2;10;8192;13416779.00;8192.00;8192.00;50225.80;0.057537;0.538345;0.073571;117509.80;
0.2;11;8192;13416779.00;8192.00;8192.00;50192.47;0.053752;0.540455;0.071203;117782.10;
0.2;12;8192;13416779.00;8192.00;8192.00;50236.30;0.051534;0.555338;0.068518;117778.50;
0.2;13;8192;13416779.00;8192.00;8192.00;50150.47;0.049835;0.564687;0.065562;116903.03;
0.2;14;8192;13416779.00;8192.00;8192.00;50182.00;0.048178;0.564720;0.062853;116856.30;
0.2;15;8192;13416779.00;8192.00;8192.00;50169.33;0.047097;0.542958;0.059734;116961.97;
0.2;16;8192;13416779.00;8192.00;8192.00;50199.77;0.046022;0.511657;0.057014;118022.60;
0.2;17;8192;13416779.00;8192.00;8192.00;50127.53;0.045320;0.488644;0.055002;117881.40;
0.2;18;8192;13416779.00;8192.00;8192.00;50161.23;0.044903;0.471696;0.053018;116862.00;
0.2;19;8192;13416779.00;8192.00;8192.00;50199.93;0.044479;0.465981;0.052086;116915.63;
0.2;20;8192;13416779.00;8192.00;8192.00;50114.43;0.044606;0.485967;0.055005;116970.33;
0.2;21;8192;13416779.00;8192.00;8192.00;50194.30;0.043084;0.496624;0.055740;116956.20;
0.2;22;8192;13416779.00;8192.00;8192.00;50208.10;0.041764;0.500485;0.054726;123575.93;
0.2;23;8192;13416779.00;8192.00;8192.00;50107.90;0.040479;0.508394;0.053786;117221.00;
0.2;24;8192;13416779.00;8192.00;8192.00;50153.93;0.039690;0.513154;0.053057;118206.03;
0.2;25;8192;13416779.00;8192.00;8192.00;50226.20;0.038858;0.518219;0.052486;117316.80;
0.2;26;8192;13416779.00;8192.00;8192.00;50169.33;0.037470;0.517486;0.051863;118413.03;
0.2;27;8192;13416779.00;8192.00;8192.00;50154.10;0.036332;0.519575;0.051338;118563.27;
0.2;28;8192;13416779.00;8192.00;8192.00;50100.30;0.035489;0.521437;0.050710;118658.13;
0.2;29;8192;13416779.00;8192.00;8192.00;50149.87;0.034962;0.523867;0.049870;117617.20;
0.2;30;8192;13416779.00;8192.00;8192.00;50233.77;0.034034;0.523976;0.050139;117773.43;
0.2;31;8192;13416779.00;8192.00;8192.00;50159.87;0.033750;0.525953;0.049163;117952.67;
0.2;32;8192;13416779.00;8192.00;8192.00;50168.90;0.032613;0.528851;0.049098;117995.57;
0.2;33;8192;13416779.00;8192.00;8192.00;50204.93;0.032381;0.530756;0.048672;118041.63;
0.2;34;8192;13416779.00;8192.00;8192.00;50145.77;0.032051;0.532411;0.048413;118348.37;
0.2;35;8192;13416779.00;8192.00;8192.00;50206.90;0.031169;0.534587;0.048430;119217.23;
0.2;36;8192;13416779.00;8192.00;8192.00;50132.13;0.030813;0.532743;0.048038;118370.63;
0.2;37;8192;13416779.00;8192.00;8192.00;50203.20;0.030320;0.531959;0.047871;122261.10;
0.2;38;8192;13416779.00;8192.00;8192.00;50136.53;0.029989;0.532183;0.047343;118312.60;
0.2;39;8192;13416779.00;8192.00;8192.00;50114.17;0.029631;0.533870;0.046705;119455.07;
0.2;40;8192;13416779.00;8192.00;8192.00;50124.30;0.029312;0.538002;0.046884;127125.47;
0.2;41;8192;13416779.00;8192.00;8192.00;50172.13;0.028509;0.539444;0.046422;118594.63;
0.2;42;8192;13416779.00;8192.00;8192.00;50156.47;0.028437;0.541748;0.046489;119612.17;
0.2;43;8192;13416779.00;8192.00;8192.00;50167.50;0.027786;0.542501;0.045573;119759.93;
0.2;44;8192;13416779.00;8192.00;8192.00;50157.63;0.027713;0.546910;0.045466;124377.53;
0.2;45;8192;13416779.00;8192.00;8192.00;50220.40;0.027142;0.548836;0.045537;119950.73;
0.2;46;8192;13416779.00;8192.00;8192.00;50197.83;0.027295;0.550144;0.045139;119045.30;
0.2;47;8192;13416779.00;8192.00;8192.00;50215.17;0.026978;0.550207;0.044284;119039.17;
0.2;48;8192;13416779.00;8192.00;8192.00;50176.60;0.026538;0.551076;0.044697;119141.17;
0.2;49;8192;13416779.00;8192.00;8192.00;50154.70;0.026270;0.550933;0.044266;119288.13;
0.2;50;8192;13416779.00;8192.00;8192.00;50136.80;0.025941;0.549915;0.044053;120239.10;
0.2;51;8192;13416779.00;8192.00;8192.00;50179.60;0.025652;0.550657;0.043932;119315.83;
0.2;52;8192;13416779.00;8192.00;8192.00;50175.10;0.025439;0.551024;0.043607;120367.03;
0.2;53;8192;13416779.00;8192.00;8192.00;50110.70;0.025269;0.548657;0.043030;125534.60;
0.2;54;8192;13416779.00;8192.00;8192.00;50105.87;0.024788;0.544469;0.042779;119405.20;
0.2;55;8192;13416779.00;8192.00;8192.00;50109.77;0.024951;0.541257;0.042173;120430.27;
0.2;56;8192;13416779.00;8192.00;8192.00;50186.23;0.024827;0.536569;0.042035;120456.53;
0.2;57;8192;13416779.00;8192.00;8192.00;50164.43;0.025071;0.532462;0.041039;126404.53;
0.2;58;8192;13416779.00;8192.00;8192.00;50150.00;0.024308;0.527793;0.040615;125590.27;
0.2;59;8192;13416779.00;8192.00;8192.00;50131.60;0.024398;0.521825;0.040025;120536.90;
0.2;60;8192;13416779.00;8192.00;8192.00;50134.90;0.023663;0.517603;0.039233;119471.10;
0.2;61;8192;13416779.00;8192.00;8192.00;50188.07;0.023816;0.513753;0.038658;126659.37;
0.2;62;8192;13416779.00;8192.00;8192.00;50130.73;0.023474;0.507911;0.038257;119531.73;
0.2;63;8192;13416779.00;8192.00;8192.00;50126.03;0.024027;0.502914;0.037876;119679.07;
0.2;64;8192;13416779.00;8192.00;8192.00;50148.87;0.023239;0.498060;0.037632;120659.27;
